year,rank,title,artist,qkey,a0,t0,total,ttr,entropy,hhi,max_p,bow_tid,match_score,artist_mxm,title_mxm
1994,36,Can We Talk,Tevin Campbell,can we talk tevin campbell,t,can,197,0.4365482233502538,4.127428814383874,0.025123038470457937,0.10152284263959391,TRJSVSC128F14972E6,100.0,Tevin Campbell,Can We Talk
1994,37,Funkdafied,Da Brat,funkdafied da brat,d,funkdafied,380,0.4052631578947368,4.4229422165073,0.02577562326869815,0.11052631578947368,TRCCJKN128F426E04D,100.0,Da Brat,Funkdafied
1994,38,I'd Do Anything for Love (But I Won't Do That),Meat Loaf,i'd do anything for love but i won't do that meat loaf,m,i'd,987,0.18034447821681865,4.13447635093243,0.030837565145267563,0.09625126646403243,TRPWAJG128F425E5E7,100.0,Meat Loaf,I'd Do Anything for Love
1994,40,Because the Night,"10,000 Maniacs",because the night 10 000 maniacs,1,because,250,0.316,3.899480446955406,0.030015999999999966,0.084,TRGTDXG128F92FE060,100.0,"10,000 Maniacs",Because the Night
1994,42,Whoomp! (There It Is),Tag Team,whoomp there it is tag team,t,whoomp,585,0.26666666666666666,4.194782326783371,0.0294104755643217,0.07863247863247863,TRUUWEN12903CF5D05,100.0,Tag Team,Whoomp (There It Is)
1994,43,Come to My Window,Melissa Etheridge,come to my window melissa etheridge,m,come,282,0.28368794326241137,3.82969473925533,0.03279513102962624,0.0851063829787234,TRKBPRC12903C99438,100.0,Melissa Etheridge,Come to My Window
1994,45,I'm Ready,Tevin Campbell,i'm ready tevin campbell,t,i'm,519,0.3988439306358382,4.848623577004013,0.013858724908208591,0.055876685934489405,TRCGHNN128F14972E8,100.0,Tevin Campbell,I'm Ready
1994,46,100% Pure Love,Crystal Waters,100 pure love crystal waters,c,100,322,0.2795031055900621,3.924399620373393,0.029724933451641566,0.07453416149068323,TRETQJL128F149199F,100.0,Crystal Waters,100% Pure Love
1994,48,Because of Love,Janet Jackson,because of love janet jackson,j,because,354,0.20903954802259886,3.4789637831369427,0.055555555555555566,0.11864406779661017,TRMLWXO128F1484DEB,100.0,Janet Jackson,Because of Love
1994,50,Loser,Beck,loser beck,b,loser,364,0.3598901098901099,4.2257748009099725,0.02510264460813922,0.07142857142857142,TRCISOV128E07929B3,100.0,Beck,Loser
1994,54,Streets of Philadelphia,Bruce Springsteen,streets of philadelphia bruce springsteen,b,streets,134,0.6044776119402985,4.1338747832891904,0.02350189351748723,0.08955223880597014,TRSNHPR128F932A7D3,100.0,Bruce Springsteen,Streets of Philadelphia
1994,57,I Miss You,Aaron Hall,i miss you aaron hall,a,i,583,0.23156089193825044,3.9294434529560585,0.046912374333973945,0.137221269296741,TRSYXMY128E078E807,100.0,Aaron Hall,I Miss You
1994,59,This D.J.,Warren G,this d j warren g,w,this,336,0.5148809523809523,4.768012406186874,0.014296343537414949,0.05357142857142857,TROVKDL128F4290774,100.0,Warren G,This D.J.
1994,69,Just Kickin' It,Xscape,just kickin' it xscape,x,just,515,0.3825242718446602,4.5726163189682065,0.023908002639268656,0.08932038834951456,TRNZBZN128F426975E,100.0,Xscape,Just Kickin' It
1994,70,(At Your Best) You Are Love,Aaliyah,at your best you are love aaliyah,a,at,285,0.32280701754385965,4.075463950418366,0.02603878116343484,0.07368421052631578,TRONFFR128F4283E53,100.0,Aaliyah,At Your Best (You Are Love)
1994,74,Groove Thang,Zhané,groove thang zhan,z,groove,369,0.2086720867208672,3.7893000951090583,0.03301238974449367,0.07588075880758807,TRJEGLM128F1492236,100.0,Zhané,Groove Thang
1994,78,Anything,SWV,anything swv,s,anything,403,0.3598014888337469,4.4271198736932185,0.020239026162343212,0.052109181141439205,TRHAQOE128F4260587,100.0,SWV,Anything (Old Skool Radio version)
1994,79,Beautiful in My Eyes,Joshua Kadison,beautiful in my eyes joshua kadison,j,beautiful,214,0.40186915887850466,3.982982766548454,0.028779806096602405,0.07476635514018691,TREPEWC128EF34BAB7,100.0,Joshua Kadison,Beautiful In My Eyes
1994,81,Flava in Ya Ear,Craig Mack,flava in ya ear craig mack,c,flava,678,0.415929203539823,5.060013283786085,0.012882762941498847,0.06342182890855458,TROOFQH128F1453A23,100.0,Craig Mack,"Flava In Ya Ear (remix) (feat. Notorious B.I.G., LL Cool J, Busta Rhymes & Rampage)"
1994,83,Prayer for the Dying,Seal,prayer for the dying seal,s,prayer,271,0.3284132841328413,4.208885929795568,0.018913141160931898,0.055350553505535055,TRXFEGX128F4237525,100.0,Seal,Prayer for the Dying
1994,86,Everyday,Phil Collins,everyday phil collins,p,everyday,300,0.33666666666666667,4.145248596754835,0.024444444444444425,0.06666666666666667,TRBGRIP128F147FCA6,100.0,Phil Collins,Everyday
1994,91,Always,Bon Jovi,always bon jovi,b,always,210,0.4523809523809524,4.211726560695859,0.022176870748299236,0.08571428571428572,TRBTTDG128F930D559,100.0,Bon Jovi,Always Run to You
1994,94,Love Sneakin' Up On You,Bonnie Raitt,love sneakin' up on you bonnie raitt,b,love,206,0.44660194174757284,4.169908476678587,0.021208407955509462,0.04854368932038835,TRBXVRQ128F1483BCE,100.0,Bonnie Raitt,Love Sneakin' Up on You
1994,98,And Our Feelings,Babyface,and our feelings babyface,b,and,366,0.25956284153005466,4.053544962976302,0.0254113290931351,0.06284153005464481,TRGQERE128F4270B31,100.0,Babyface,And Our Feelings
1994,99,Bop Gun (One Nation),Ice Cube featuring George Clinton,bop gun one nation ice cube george clinton,i,bop,1252,0.2124600638977636,4.783682031616305,0.014882258673662113,0.0670926517571885,TRWWXQJ128F1464328,100.0,Ice Cube,Bop Gun (One Nation)
1994,100,I Wanna Be Down,Brandy,i wanna be down brandy,b,i,324,0.2962962962962963,3.943070151206437,0.03417924096936449,0.09567901234567901,TRSYPMO128E078D766,100.0,Brandy,I Wanna Be Down
1995,9,Don't Take It Personal (Just One of Dem Days),Monica,don't take it personal just one of dem days monica,m,don't,449,0.19821826280623608,3.9360114533971897,0.027594109156204562,0.06904231625835189,TRDZEUY128F4296632,100.0,Monica,Don't Take It Personal
1995,11,I Know,Dionne Farris,i know dionne farris,d,i,166,0.42168674698795183,3.746209889386501,0.03708811148207283,0.0963855421686747,TRESCXG128F14A2774,78.78787878787878,Dionne Warwick,I Just Don't Know What to Do With Myself
1995,14,Run-Around,Blues Traveler,run around blues traveler,b,run,482,0.37136929460580914,4.651419322230981,0.016390902360496635,0.04771784232365145,TRQSXXR128F4266519,100.0,Blues Traveler,Run Around
1995,15,I Can Love You Like That,All-4-One,i can love you like that all 4 one,a,i,404,0.25,3.874304644342436,0.042042446818939164,0.1485148514851485,TRQLZOD128F148E2DC,100.0,All-4-One,I Can Love You Like That
1995,16,Have You Ever Really Loved a Woman?,Bryan Adams,have you ever really loved a woman bryan adams,b,have,328,0.24085365853658536,3.703096749317139,0.039950178465199264,0.10975609756097561,TRWQBHO128F42724CF,100.0,Bryan Adams,Have You Ever Really Loved a Woman
1995,17,Always,Bon Jovi,always bon jovi,b,always,210,0.4523809523809524,4.211726560695859,0.022176870748299236,0.08571428571428572,TRBTTDG128F930D559,100.0,Bon Jovi,Always Run to You
1995,27,I Believe,Blessid Union of Souls,i believe blessid union of souls,b,i,343,0.36151603498542273,4.2737929146389755,0.02606906986034728,0.08163265306122448,TRYCWTU128F1466CCB,100.0,Blessid Union of Souls,I Believe
1995,31,Colors of the Wind,Vanessa Williams,colors of the wind vanessa williams,v,colors,317,0.35331230283911674,4.082317673628857,0.03493914756839043,0.12933753943217666,TRTWBNZ128F92F3426,100.0,Vanessa Williams,Colors of the Wind
1995,32,Someone to Love,Jon B. featuring Babyface,someone to love jon b babyface,j,someone,312,0.28205128205128205,3.6649874142450445,0.05319280078895459,0.14743589743589744,TREQYTS128F4264EEC,100.0,Jon B.,Someone to Love (feat. Babyface)
1995,33,Only Wanna Be with You,Hootie & the Blowfish,only wanna be you hootie and the blowfish,h,only,303,0.3564356435643564,4.1026093232854635,0.030792188129704055,0.09900990099009901,TRRRAAG128F14744C5,100.0,Hootie & the Blowfish,Only Wanna Be With You
1995,34,If You Love Me,Brownstone,if you love me brownstone,b,if,367,0.24795640326975477,3.7100973619115867,0.048593426337711326,0.15258855585831063,TRMOCYS128F4265F7A,100.0,Brownstone,If You Love Me
1995,36,I Got 5 on It,Luniz,i got 5 on it luniz,l,i,868,0.3064516129032258,4.889785015943162,0.014610630932914368,0.059907834101382486,TRLNLBN128F932522C,100.0,Luniz,I Got 5 on It (Reprise)
1995,39,As I Lay Me Down,Sophie B. Hawkins,as i lay me down sophie b hawkins,s,as,361,0.2770083102493075,4.10542200403098,0.0258668978905932,0.0997229916897507,TRRQUPI128F42656E8,100.0,Sophie B. Hawkins,As I Lay Me Down
1995,40,He's Mine,MoKenStef,he's mine mokenstef,m,he's,436,0.27293577981651373,4.200517854446196,0.02398787980809695,0.06651376146788991,TRFRWAS128F92F00FD,100.0,MoKenStef,He's Mine
1995,42,I'll Be There for You/You're All I Need to Get By,Method Man featuring Mary J. Blige,i'll be there for you you're all i need to get by method man mary j blige,m,i'll,398,0.4748743718592965,4.776097246740228,0.014532461301482315,0.05527638190954774,TRYJSOZ128F1492AC8,100.0,Mary J. Blige,I'll Be There for You / You're All I Need to Get By (Razor Sharp mix) (feat. Method Man)
1995,43,Shy Guy,Diana King,shy guy diana king,d,shy,410,0.2,3.784413178031434,0.037941701368233195,0.11463414634146342,TRQOOME128F4257BAD,100.0,Diana King,Shy Guy
1995,46,Before I Let You Go,Blackstreet,before i let you go blackstreet,b,before,527,0.22580645161290322,3.928965459899226,0.03662203082861348,0.12333965844402277,TRPHKLU128F426404D,100.0,Blackstreet,Before I Let You Go
1995,49,I Wanna Be Down,Brandy,i wanna be down brandy,b,i,324,0.2962962962962963,3.943070151206437,0.03417924096936449,0.09567901234567901,TRSYPMO128E078D766,100.0,Brandy,I Wanna Be Down
1995,50,I'll Make Love to You,Boyz II Men,i'll make love to you boyz ii men,b,i'll,570,0.1456140350877193,3.969918479795361,0.028334872268390234,0.08947368421052632,TRTCLFS128E0799AD4,100.0,Boyz II Men,I'll Make Love to You
1995,52,Hold On,Jamie Walters,hold on jamie walters,j,hold,223,0.37668161434977576,3.9990227102409146,0.027971606105089645,0.07623318385650224,TRMPSDU12903CC0A6E,100.0,Jamie Walters,Hold On
1995,58,I Wish,Skee-Lo,i wish skee lo,s,i,816,0.2512254901960784,4.363179692034043,0.03546412437524019,0.14338235294117646,TRSILRM128F42B50BC,100.0,Skee-Lo,I Wish
1995,59,Believe,Elton John,believe elton john,e,believe,203,0.5467980295566502,4.365665570380844,0.018612439030308885,0.04926108374384237,TRWGEIM128EF342BB4,100.0,Elton John,Believe
1995,60,Carnival,Natalie Merchant,carnival natalie merchant,n,carnival,282,0.2872340425531915,3.7479176549701423,0.04111966198883354,0.12056737588652482,TRXGCVT128F147C170,100.0,Natalie Merchant,Carnival
1995,61,You Don't Know How It Feels,Tom Petty,you don't know how it feels tom petty,t,you,230,0.3652173913043478,3.964960123056553,0.02725897920604914,0.05652173913043478,TRXYJMN128F931B4EC,100.0,Tom Petty,You Don't Know How It Feels
1995,62,Back for Good,Take That,back for good take that,t,back,390,0.2358974358974359,3.797015854586698,0.03913214990138063,0.09487179487179487,TRQMVJF128F4257C7A,100.0,Take That,Back for Good
1995,65,Tell Me,Groove Theory,tell me groove theory,g,tell,346,0.31213872832369943,4.067698692768254,0.030572354572488244,0.0953757225433526,TRHEHDP128F4262E54,100.0,Groove Theory,Tell Me
1995,75,The Sweetest Days,Vanessa Williams,the sweetest days vanessa williams,v,the,355,0.3267605633802817,4.0773039867434795,0.03204919658797853,0.10985915492957747,TRYQOBP128F148B0D6,76.92307692307692,Vanessa Williams,The Right Stuff
1995,78,No More I Love You's,Annie Lennox,no more i love you's annie lennox,a,no,265,0.2792452830188679,3.7912519349239484,0.032823068707725195,0.0830188679245283,TRIHFGO128F425A388,100.0,Annie Lennox,"No More ""I Love You's"""
1995,79,You Used to Love Me,Faith Evans,you used to love me faith evans,f,you,291,0.2542955326460481,3.5668304742203,0.045382080986289666,0.0859106529209622,TRBXQMO128E079165C,100.0,Faith Evans,You Used to Love Me
1995,82,100% Pure Love,Crystal Waters,100 pure love crystal waters,c,100,322,0.2795031055900621,3.924399620373393,0.029724933451641566,0.07453416149068323,TRETQJL128F149199F,100.0,Crystal Waters,100% Pure Love
1995,84,Sugar Hill,AZ,sugar hill az,a,sugar,441,0.46258503401360546,4.887738823102165,0.01167723325157735,0.036281179138321996,TRUOVEZ128F1466ED8,100.0,AZ,Sugar Hill (remix)
1995,85,Good,Better Than Ezra,good better than ezra,b,good,232,0.28879310344827586,3.6514298414142674,0.04247175980975031,0.1206896551724138,TRHKQYU128F14745D4,100.0,Better Than Ezra,Good
1995,91,I Live My Life for You,FireHouse,i live my life for you firehouse,f,i,257,0.2918287937743191,3.778340614466254,0.04104528456146186,0.1245136186770428,TRHOIVA128F4265025,100.0,Firehouse,I Live My Life for You
1995,97,Give It 2 You,Da Brat,give it 2 you da brat,d,give,435,0.335632183908046,4.378484219839247,0.021545778834720607,0.06436781609195402,TRFZFUH128F4270003,100.0,Da Brat,Give It 2 You
1996,7,Tha Crossroads,Bone Thugs-n-Harmony,tha crossroads bone thugs n harmony,b,tha,760,0.2578947368421053,4.6558376228826965,0.015509002770083128,0.05,TRMGQWD128F4269F46,100.0,Bone Thugs-n-Harmony,Tha Crossroads
1996,9,"You're Makin' Me High"" / ""Let It Flow",Toni Braxton,you're makin' me high let it flow toni braxton,t,you're,918,0.13398692810457516,4.2253369888960695,0.026096325724673804,0.07952069716775599,TRQMOBU12903CBA5BF,88.52459016393442,Toni Braxton,You're Making Me High
1996,14,Exhale (Shoop Shoop),Whitney Houston,exhale shoop shoop whitney houston,w,exhale,202,0.3712871287128713,3.7258244287024884,0.04842662484070182,0.16336633663366337,TRNGNDZ128F4284E45,100.0,Whitney Houston,Exhale (Shoop Shoop)
1996,16,Sittin' Up in My Room,Brandy,sittin' up in my room brandy,b,sittin',319,0.29153605015673983,4.025878398998436,0.028842090781340642,0.09404388714733543,TRQDERB12903CCDB50,100.0,Brandy,Sittin' Up in My Room
1996,17,"How Do U Want It"" / ""California Love",2Pac featuring K-Ci and JoJo / 2Pac featuring Dr. Dre and Roger Troutman,how do u want it california love 2pac k ci and jojo 2pac dr dre and roger troutman,2,how,672,0.36160714285714285,4.841222079532976,0.014801232993197203,0.050595238095238096,TRXHJQY128F42B5094,100.0,2Pac,How Do U Want It
1996,18,It's All Coming Back to Me Now,Celine Dion,it's all coming back to me now celine dion,c,it's,652,0.21625766871165644,4.183177591163956,0.0247515901991043,0.05368098159509203,TRIINRL128F92EB23B,97.61904761904762,Céline Dion,It's All Coming Back to Me Now
1996,19,Change the World,Eric Clapton,change the world eric clapton,e,change,198,0.36363636363636365,3.8394064036552886,0.03157841036628918,0.08585858585858586,TRCWCIO128F4263368,100.0,Eric Clapton,Change the World
1996,21,Loungin,LL Cool J,loungin ll cool j,l,loungin,513,0.3762183235867446,4.5994975380472605,0.018638213467391772,0.0682261208576998,TRVHNMX128F1470961,100.0,LL Cool J,Loungin (Who Do Ya Luv)
1996,28,Counting Blue Cars,Dishwalla,counting blue cars dishwalla,d,counting,249,0.3493975903614458,4.127219250573103,0.02108030515636847,0.04819277108433735,TRCXZKY128F92E81CD,100.0,Dishwalla,Counting Blue Cars
1996,29,"You Learn"" / ""You Oughta Know",Alanis Morissette,you learn you oughta know alanis morissette,a,you,415,0.29156626506024097,4.137774748914568,0.03457686166352159,0.14216867469879518,TRCVAXH128F427ED94,100.0,Alanis Morissette,You Oughta Know
1996,40,"1, 2, 3, 4 (Sumpin' New)",Coolio,1 2 3 4 sumpin' new coolio,c,1,461,0.40997830802603036,4.772651102358756,0.013631594054234555,0.04772234273318872,TRYSFCW128F1474512,100.0,Coolio,"1,2,3,4 (Sumpin' New)"
1996,43,Anything,3T,anything 3t,3,anything,524,0.1965648854961832,3.5571558545786663,0.05516869646291003,0.13740458015267176,TRXSSHO128F4261EE6,100.0,3T,Anything
1996,45,Diggin' on You,TLC,diggin' on you tlc,t,diggin',428,0.24065420560747663,3.8669716733767654,0.03530876059044449,0.0911214953271028,TRETCYU128F4260496,100.0,TLC,Diggin' on You
1996,46,"Why I Love You So Much"" / ""Ain't Nobody",Monica,why i love you so much ain't nobody monica,m,why,557,0.2800718132854578,4.47311033388002,0.020077421683873248,0.0718132854578097,TRKWOGY128F42AF41D,83.33333333333333,Monica,Why Her?
1996,50,Time,Hootie & the Blowfish,time hootie and the blowfish,h,time,357,0.29971988795518206,4.097580597352093,0.03202065139781405,0.12885154061624648,TRAXHGL128F14744C6,100.0,Hootie & the Blowfish,Time
1996,52,Last Night,Az Yet,last night az yet,a,last,338,0.27218934911242604,3.9122230951798276,0.032264276460908306,0.08284023668639054,TRVZCAL128F428838B,100.0,Az Yet,Last Night
1996,54,"The Earth, the Sun, the Rain",Color Me Badd,the earth the sun the rain color me badd,c,the,228,0.2894736842105263,3.667451599338606,0.03885811018775004,0.08771929824561403,TRWZSUA12903CC4D80,85.0,Color Me Badd,The Bells
1996,55,All the Things (Your Man Won't Do),Joe,all the things your man won't do joe,j,all,675,0.2311111111111111,4.241843029059307,0.025562688614540596,0.07703703703703704,TRZGHWD128F424EA35,100.0,Joe,All the Things (Your Man Won't Do)
1996,56,Wonderwall,Oasis,wonderwall oasis,o,wonderwall,295,0.2576271186440678,3.8915314642240704,0.029612180407928814,0.07457627118644068,TRUJWKU128E07934B6,100.0,Oasis,Wonderwall
1996,58,Tell Me,Groove Theory,tell me groove theory,g,tell,346,0.31213872832369943,4.067698692768254,0.030572354572488244,0.0953757225433526,TRHEHDP128F4262E54,100.0,Groove Theory,Tell Me
1996,59,Elevators (Me & You),Outkast,elevators me and you outkast,o,elevators,701,0.35805991440798857,4.89531014130864,0.013823740692428492,0.05135520684736091,TRPIVCB128F42935B7,100.0,OutKast,Elevators (Me & You)
1996,67,Closer to Free,BoDeans,closer to free bodeans,b,closer,136,0.2647058823529412,3.0700452312944924,0.06552768166089963,0.1323529411764706,TRFBTCL128F4287343,100.0,BoDeans,Closer to Free
1996,68,Just a Girl,No Doubt,just a girl no doubt,n,just,277,0.36823104693140796,4.105500513897845,0.027851268751058894,0.10108303249097472,TRVXYBD128F427B259,100.0,No Doubt,Just a Girl
1996,69,If Your Girl Only Knew,Aaliyah,if your girl only knew aaliyah,a,if,451,0.20842572062084258,3.9358037679211537,0.03398705021115923,0.12638580931263857,TRCVXKY128F4273634,82.35294117647058,A1,If Only
1996,71,Key West Intermezzo (I Saw You First),John Mellencamp,key west intermezzo i saw you first john mellencamp,j,key,270,0.40370370370370373,4.316636360393866,0.01898491083676274,0.05185185185185185,TRNSGHW128F149113F,100.0,John Mellencamp,Key West Intermezzo (I Saw You First)
1996,76,As I Lay Me Down,Sophie B. Hawkins,as i lay me down sophie b hawkins,s,as,361,0.2770083102493075,4.10542200403098,0.0258668978905932,0.0997229916897507,TRRQUPI128F42656E8,100.0,Sophie B. Hawkins,As I Lay Me Down
1996,78,Jealousy,Natalie Merchant,jealousy natalie merchant,n,jealousy,332,0.34036144578313254,4.386336734466795,0.017074321381913175,0.04819277108433735,TRGAYMM128F424D50F,81.63265306122449,Natalie Merchant,Gun Shy
1996,79,I Want to Come Over,Melissa Etheridge,i want to come over melissa etheridge,m,i,234,0.32051282051282054,3.5809200079142887,0.054131054131054096,0.13247863247863248,TRDCEVU128F427E8D3,77.77777777777777,Melissa Etheridge,I Need to Wake Up
1996,82,This Is Your Night,Amber,this is your night amber,a,this,354,0.21468926553672316,3.7623690261109357,0.038430846819240964,0.13559322033898305,TRKPZVH128E0793803,100.0,Amber,This Is Your Night
1996,86,Hit Me Off,New Edition,hit me off new edition,n,hit,440,0.34545454545454546,4.4616600682422325,0.01989669421487595,0.0659090909090909,TRTXGDG128F422B96D,100.0,New Edition,Hit Me Off
1996,95,Back for Good,Take That,back for good take that,t,back,390,0.2358974358974359,3.797015854586698,0.03913214990138063,0.09487179487179487,TRQMVJF128F4257C7A,100.0,Take That,Back for Good
1996,97,Soon as I Get Home,Faith Evans,soon as i get home faith evans,f,soon,371,0.2695417789757412,3.8770784554407083,0.04003894188504867,0.14016172506738545,TRPBBZW128E0791659,100.0,Faith Evans,Soon as I Get Home
1996,99,Only Wanna Be with You,Hootie & the Blowfish,only wanna be you hootie and the blowfish,h,only,303,0.3564356435643564,4.1026093232854635,0.030792188129704055,0.09900990099009901,TRRRAAG128F14744C5,100.0,Hootie & the Blowfish,Only Wanna Be With You
1997,10,Wannabe,Spice Girls,wannabe spice girls,s,wannabe,556,0.1906474820143885,4.044619315093328,0.025904456291082175,0.07913669064748201,TREGIFO128F429C334,100.0,Spice Girls,Wannabe (Motiv 8 vocal Slam mix)
1997,11,Quit Playing Games (With My Heart),Backstreet Boys,quit playing games my heart backstreet boys,b,quit,377,0.22015915119363394,3.774794694907602,0.03632615440902282,0.08488063660477453,TRZFWAK128F4290092,100.0,Backstreet Boys,Quit Playing Games (With My Heart)
1997,13,For You I Will,Monica,for you i will monica,m,for,432,0.2523148148148148,3.8724116828206028,0.04131301440329204,0.10648148148148148,TRCLYRL128F4285EED,100.0,Monica,For You I Will
1997,18,Barely Breathing,Duncan Sheik,barely breathing duncan sheik,d,barely,368,0.3342391304347826,4.309641781785344,0.023910089792060593,0.10054347826086957,TRYHLHU128F149BAD9,100.0,Duncan Sheik,Barely Breathing
1997,19,Hard to Say I'm Sorry,Az Yet featuring Peter Cetera,hard to say i'm sorry az yet peter cetera,a,hard,188,0.3670212765957447,3.933225322215278,0.02682209144409235,0.0851063829787234,TRJEVYI128F4288394,100.0,Az Yet,Hard to Say I'm Sorry (David Foster remix With Peter Cetera)
1997,21,The Freshmen,The Verve Pipe,the freshmen the verve pipe,t,the,370,0.26216216216216215,4.211822956185237,0.020452885317750198,0.06486486486486487,TRZDUHV128F429270E,100.0,The Verve Pipe,The Freshmen
1997,29,Do You Know (What It Takes),Robyn,do you know what it takes robyn,r,do,110,0.5818181818181818,3.8881757315225958,0.02876033057851236,0.09090909090909091,TRIDAVQ128F931246E,76.0,Raul Seixas,Do You Know What it Means to Miss New Orleans
1997,30,4 Seasons of Loneliness,Boyz II Men,4 seasons of loneliness boyz ii men,b,4,414,0.3333333333333333,4.47967091420329,0.019568718056430717,0.08454106280193237,TRQPVSP128F92E6DCC,100.0,Boyz II Men,4 Seasons of Loneliness
1997,31,G.H.E.T.T.O.U.T.,Changing Faces,g h e t t o u t changing faces,c,g,178,0.5561797752808989,4.375417154420913,0.016033329125110456,0.0449438202247191,TRCOBNY12903CC4AC9,100.0,Changing Faces,G.H.E.T.T.O.U.T.
1997,35,2 Become 1,Spice Girls,2 become 1 spice girls,s,2,325,0.26461538461538464,4.080922596361544,0.023715976331360914,0.06461538461538462,TROXMUA128F1491A41,100.0,Spice Girls,2 Become 1
1997,36,All for You,Sister Hazel,all for you sister hazel,s,all,397,0.18639798488664988,3.8708034255912325,0.029319391659105742,0.07556675062972293,TRYLSWC128F14555D6,100.0,Sister Hazel,All for You (live version)
1997,41,Ooh Aah... Just a Little Bit,Gina G,ooh aah just a little bit gina g,g,ooh,226,0.415929203539823,4.151949832918634,0.022554624481165346,0.05752212389380531,TRTUDXG128F1484B5B,100.0,Gina G,Ooh Aah Just a Little Bit
1997,44,I'm Still in Love with You,New Edition,i'm still in love you new edition,n,i'm,433,0.20323325635103925,3.8291920743718757,0.03537807551376346,0.09930715935334873,TRSKOLD128E078F4BA,100.0,New Edition,I'm Still In Love With You
1997,45,Invisible Man,98 Degrees,invisible man 98 degrees,9,invisible,408,0.2867647058823529,4.32432195080683,0.020605055747789324,0.06862745098039216,TROLODU128E078EFD0,100.0,98 Degrees,Invisible Man
1997,50,It's All Coming Back to Me Now,Celine Dion,it's all coming back to me now celine dion,c,it's,652,0.21625766871165644,4.183177591163956,0.0247515901991043,0.05368098159509203,TRIINRL128F92EB23B,97.61904761904762,Céline Dion,It's All Coming Back to Me Now
1997,57,When You Love a Woman,Journey,when you love a woman journey,j,when,324,0.2345679012345679,3.7968927586383576,0.03368388965096784,0.09567901234567901,TRBBAEQ128F42B18B9,100.0,Journey,When You Love a Woman
1997,63,Building a Mystery,Sarah McLachlan,building a mystery sarah mclachlan,s,building,273,0.3663003663003663,3.9850246238675147,0.03133008627514122,0.08791208791208792,TRAPXAZ12903CE8711,100.0,Sarah McLachlan,Building a Mystery (Live On Radio 2)
1997,67,Change the World,Eric Clapton,change the world eric clapton,e,change,198,0.36363636363636365,3.8394064036552886,0.03157841036628918,0.08585858585858586,TRCWCIO128F4263368,100.0,Eric Clapton,Change the World
1997,69,Tubthumping,Chumbawamba,tubthumping chumbawamba,c,tubthumping,717,0.061366806136680614,3.3504494940775458,0.04261713438723645,0.07810320781032078,TRRQBZY128F4254958,100.0,Chumbawamba,tubthumping
1997,71,Last Night,Az Yet,last night az yet,a,last,338,0.27218934911242604,3.9122230951798276,0.032264276460908306,0.08284023668639054,TRVZCAL128F428838B,100.0,Az Yet,Last Night
1997,74,What About Us,Total,what about us total,t,what,228,0.32456140350877194,3.885334571709019,0.03054786088027084,0.07894736842105263,TRHENMS128F147C6DE,81.25,The Coasters,What About Us
1997,77,Secret Garden,Bruce Springsteen,secret garden bruce springsteen,b,secret,437,0.32265446224256294,4.41236795551445,0.021799349632662966,0.09382151029748284,TRNNCPB128F92D307D,100.0,Bruce Springsteen,Secret Garden
1997,79,Fly Like an Eagle,Seal,fly like an eagle seal,s,fly,297,0.2356902356902357,3.7957740392095083,0.03318255506807695,0.10774410774410774,TRGEXHZ128F4237512,100.0,Seal,Fly Like an Eagle
1997,81,Naked Eye,Luscious Jackson,naked eye luscious jackson,l,naked,371,0.29380053908355797,4.08209770601877,0.028646987452866604,0.10512129380053908,TRLKENU128F14A7806,100.0,Luscious Jackson,Naked Eye
1997,83,On & On,Erykah Badu,on and on erykah badu,e,on,604,0.34271523178807944,4.70823704749355,0.018754659883338312,0.08609271523178808,TRBVRFY128F93456B1,100.0,Erykah Badu,On & On
1997,87,Don't Cry for Me Argentina,Madonna,don't cry for me argentina madonna,m,don't,248,0.3951612903225806,4.171671863387778,0.022665192507804327,0.06854838709677419,TREQCLD128F92EB422,86.66666666666667,Me First and the Gimme Gimmes,Don't Cry for Me Argentina
1997,90,One More Time,Real McCoy,one more time real mccoy,r,one,297,0.20202020202020202,3.6024725344443356,0.041458354589667734,0.11447811447811448,TRWPZKS128F4283E2F,100.0,Real McCoy,One More Time
1997,98,"You're Makin' Me High"" / ""Let It Flow",Toni Braxton,you're makin' me high let it flow toni braxton,t,you're,918,0.13398692810457516,4.2253369888960695,0.026096325724673804,0.07952069716775599,TRQMOBU12903CBA5BF,88.52459016393442,Toni Braxton,You're Making Me High
1997,99,You Must Love Me,Madonna,you must love me madonna,m,you,149,0.436241610738255,3.8592375511332695,0.0290527453718301,0.08053691275167785,TRYAQSL12903CE78AE,100.0,Madonna,You Must Love Me
1997,100,Let It Go,Ray J,let it go ray j,r,let,458,0.35152838427947597,4.642041429334717,0.014053889132548876,0.034934497816593885,TRFWKEI128F9307B6A,100.0,Ray J,Let It Go
1998,8,"Candle in the Wind 1997"" / ""Something About the Way You Look Tonight",Elton John,candle in the wind 1997 something about the way you look tonight elton john,e,candle,265,0.37735849056603776,4.2572341464070655,0.020263438946244217,0.06037735849056604,TRULXIO12903CB6ABD,100.0,Elton John,Candle in the Wind
1998,10,I Don't Want to Wait,Paula Cole,i don't want to wait paula cole,p,i,319,0.38557993730407525,4.425505841429599,0.01846483426853114,0.07210031347962383,TRFQOFW128E078D98B,100.0,Paula Cole,I Don't Want to Wait
